t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30
1.299292903577211056e-01,9.317792119874204193e-01,-1.549754584747035646e-01,4.888093266368253031e-01,3.922646992738794691e-01,-1.248846481506569406e+00,4.097704978098176687e-01,-1.105641253326145490e+00,-2.997387566505739231e-01,1.076886044870170256e+00,-1.280372468305594147e+00,1.191876821470558401e+00,-4.614319704438553660e-01,-3.491578187817293566e-01,-2.565282126310396427e-01,-2.734352251540637102e+00,-8.124728377154829539e-01,3.825446055375473220e-01,2.123542350991958205e+00,6.126223377366092349e-01,1.914919783213268889e-01,1.182989882028972373e+00,5.908846930528858232e-01,4.110253210812578883e-01,2.142843360298599814e-02,-1.107189288546848172e+00,1.145689343905018198e+00,1.474037774053285732e+00,-6.885188335640327617e-01,7.535521435229186604e-01
2.237036945790258913e-01,-3.383725203067998732e-01,-8.538283776928513591e-01,-8.195368427065914396e-01,1.064834071965497841e+00,3.974957052629871646e-01,7.806027994469195708e-01,1.344630581628178112e-01,-3.345907501834997078e-01,-1.870362502457779616e-02,7.715863310138344477e-01,-5.013559917393108911e-01,4.700803844798456810e-02,-1.143939194461422781e+00,-1.399624556675151468e-02,3.595775967289888131e-01,-7.534568088318687185e-01,1.111089321481532721e+00,-9.998412612700968705e-02,4.832008106352518872e-01,1.654410926626316281e-01,4.249268488774192165e-01,2.038751136809320297e-01,-2.223723406528878288e-01,-5.050982434749681782e-02,5.857340248152872464e-01,1.284126595019969175e+00,5.510571783002919943e-01,-1.348477996017551361e-01,-7.302012807599975175e-02
-2.253957510011028287e+00,2.901865933940906417e-01,1.165021382113975434e+00,1.409461467551138991e+00,-8.026796122083181828e-01,-1.532000311030112139e+00,-2.545808410183840742e-01,9.815708114088391723e-01,-1.030957874059270640e+00,6.370836765006085423e-02,-1.290944892582770009e+00,-7.672093336226365468e-01,4.311636251529329389e-01,-1.485874530952017158e+00,-6.753497549938244360e-01,2.137779224880594242e+00,4.614268978339087779e-01,1.104673140108597851e+00,-4.990979589845150333e-01,4.719913717109169848e-01,-1.131828025318796227e+00,-5.177753249159782190e-01,2.306707612639676552e-01,3.669797170530795793e-01,-1.823892076989847455e+00,2.012278197918949463e+00,-7.693230379633117164e-03,-4.802358579120724613e-01,-2.060136181112083020e-01,4.690499023094801267e-01
-3.543371918349152994e-01,-5.455913631842304046e-01,3.069275753445908639e-01,8.871620249422208782e-02,-4.885043038634450108e-01,3.950483815199246074e-01,-2.793148337084483401e-01,4.225721904726429390e-01,-4.257849666709214165e-01,6.556279877353375918e-01,-2.687308560407661306e-01,-1.013360738094895019e-01,2.100704704559457070e-01,1.940077291040366025e-01,3.747082504357481247e-01,-6.878685682499274812e-01,3.789732976928484876e-01,-1.065852329279984412e+00,-2.802868966802849471e-01,-1.171912188978390529e-01,1.305086422710780847e-01,5.803419264482461148e-01,2.141740531253669977e-01,1.679890023673686894e-01,1.959643464067750418e-01,5.137396674119344420e-01,3.989710851413317272e-01,7.074134523676889330e-02,6.700274399977351747e-02,1.143208831097875938e-01
3.995375883742676160e-01,3.842110332341582279e-01,-1.617664252847658135e-01,-3.066752872479794889e-01,-4.012907366106390206e-01,-4.056382953241632894e-01,-1.044500591660589617e+00,5.650147459957640672e-01,1.767851375193968122e-01,-1.589205673496466797e+00,5.422825568715645694e-01,1.259291927037891501e+00,6.687870017540225032e-01,9.066891187894623449e-01,-6.144066324844996707e-01,-6.822355757354776618e-01,-2.726793165765748483e-01,3.657741743519682953e-01,3.210970941576469784e-01,9.812995272146383952e-02,-3.142117901786531386e-01,5.772214390475236545e-01,-8.250414377471690930e-01,5.244435859480669482e-01,-4.452544544947661387e-01,4.445048730631063205e-01,8.031613303921711911e-01,-6.419664713406005863e-01,-3.859708514691723158e-01,-1.883523839065277816e-02
2.561193371121919804e-01,-3.652725057257465435e-01,1.029588608066211330e+00,-5.972990388228873737e-01,-3.915386923897370974e-01,1.628442287276182121e+00,1.008059877268547178e+00,-1.039599810157855631e+00,4.107671564016492916e-01,1.800576949338173194e-01,-3.327643318498026415e-01,-6.398028309773109434e-01,-2.741793358611406550e-02,-5.832392772196395292e-01,-1.025690185920782316e-01,-1.474090310850002306e+00,4.297009897362806807e-01,1.101926887274578881e+00,-6.021746887235926993e-01,3.518100855417518602e-01,-4.042905685001995653e-01,-1.310187719559881225e+00,-8.427412320025594594e-01,1.692216093180321998e-02,-1.187495119348174866e+00,3.963327135800028822e-01,1.265169267806190101e+00,-8.359835109669819797e-01,-1.280344120811362618e+00,5.435445563469016861e-01
5.290743516128896262e-01,-5.290108780760705010e-01,-1.624624557360464072e+00,-6.067275090666277709e-02,-5.909346094929928128e-01,2.922666205601091027e-01,6.491704166386822461e-01,2.073967687455562092e-01,3.954462886264539789e-01,3.815649792636783832e-01,2.627945169145659010e-01,-8.876252608154827639e-01,-4.620621066549138733e-01,-6.179411092959194440e-02,-3.215699004224138458e-01,-5.166270131853637482e-01,1.560197124199186991e+00,3.243216216264839802e-01,7.848571270633440955e-01,8.076818624187112050e-01,4.172330398208691504e-02,-1.121661491168251257e-01,6.924648418465045863e-01,-1.478660587830110118e-01,1.680960945553977848e-01,1.861287485421612709e-01,-4.358332600726106398e-01,-2.751586197020435692e-02,6.299709446527488321e-01,3.312878098964259221e-01
3.649575954361409386e-02,2.976286675912267685e-02,-1.006236834268356306e+00,1.209134847422987491e+00,1.386631134161196988e+00,-7.392110614628958354e-01,1.836733850685918767e-01,-1.004994666128269598e+00,-1.598553676594230311e+00,-1.033913278993586093e+00,4.071756003467850715e-01,-2.803372194379018523e-01,1.465090161579998551e-01,1.948004185283860323e+00,-1.124482212885033139e+00,-1.286219674972881810e+00,5.223517076237457202e-01,8.027847136830950081e-01,1.131299179154718670e+00,-1.542139542716867817e+00,6.333170804896967043e-01,1.241909672360741679e+00,-2.255428977086002262e-01,-5.802982842466771762e-01,5.254412867271864851e-01,-6.733865719111721271e-01,-2.536345647377286627e-01,-3.930732387292561469e-01,-7.005973078025979905e-01,3.915567832712080198e-02
-8.573164892151942107e-01,6.887961639323340046e-01,-8.979328383691718984e-02,1.881786940008487452e+00,6.900022426154790445e-01,5.794144662491786113e-02,-2.325196418469298587e-01,-5.643137516065318549e-01,3.964181729376126673e-01,-8.581861498417973078e-01,3.212611046599865849e-01,-1.475796806046793253e-01,7.837615797862783618e-01,-5.860464533448324076e-01,1.021366167239405653e+00,3.621731790579534871e-01,4.334926755272059395e-01,-8.015438662787182089e-01,8.594076097194645880e-02,1.061193920206236818e+00,-8.855040225864219128e-01,6.040091660071710278e-01,1.043645868419968092e+00,6.302933796680884604e-02,-3.900061113176753191e-01,2.390585525481973284e-01,-1.399514485311241341e+00,-1.260050461611850713e-02,-7.859406550788344825e-01,-1.557526514942896956e+00
7.026720836979920559e-01,-7.471113770873939464e-01,-4.256658893290811707e-01,-1.022351550989153202e+00,-4.107285464758419491e-01,5.736084437113078138e-01,9.495072941834830083e-01,-1.719493543956649995e-01,7.594683727654466532e-01,-6.761306212634964341e-01,9.286518759273771906e-01,-2.904528381383909563e-01,8.299219604823325769e-01,-1.371133998407849441e+00,8.261213714342904302e-01,-4.335163586244368816e-01,1.839227209330328017e-01,1.092184011458656595e-01,5.222134242590280584e-01,7.151085939351287113e-01,5.047335017446099581e-01,-5.037277717923888121e-01,3.757236981755420202e-01,4.977382513377248130e-01,4.941662884038735548e-01,-1.482434479152037410e+00,2.689981218575440147e-01,-1.051519532338844598e-01,2.556195338656833127e-01,-6.795223654584989920e-03
-1.492788580080783190e+00,2.565781079563361766e-01,1.205611182425736727e+00,-2.821880499800836883e+00,-3.297924258287260990e+00,2.332386678493974408e+00,-1.606034675607627138e+00,5.141681552711695469e-01,-3.639228327049170097e+00,8.632931547630164903e-01,-1.418776726748687489e+00,3.566777123734945043e+00,1.605023683827376368e+00,7.801532891812480441e-01,3.796527442510156947e-01,1.143050493072060581e-01,-1.470078902202002880e+00,6.536199608225248259e-01,2.409302482485141894e+00,8.958900336655525320e-01,-2.462649380401210397e+00,-9.185411986844803367e-02,8.251916333115791313e-02,-5.079294540623834342e-01,-8.615447919262003706e-01,1.521652869542603925e+00,1.871709286702058384e+00,-1.893207179313405097e+00,-9.168080532698983376e-01,-9.701711987502531498e-01
-3.664392195061876856e-01,1.389330577897598173e+00,-8.985120683322560531e-01,-2.200827874036727749e+00,-1.083008756860230903e+00,2.285288865220822085e+00,3.053665276711789445e-01,1.063093884342527357e-01,-6.467774460758951571e-01,-1.280152715671740271e+00,-3.873071142329688743e-01,5.725667924054175240e-01,5.015052224015364990e-01,-2.864244757965797028e+00,9.349187565271220857e-01,-1.041535658156784727e+00,-4.493642456227455173e-01,-1.593921958072458622e+00,2.357265535217059949e+00,-3.073021194410199719e+00,-8.041116966490444717e-01,2.505985065668228984e+00,-1.836037668089754993e+00,-9.165173127933471386e-01,1.543362446768348217e-01,1.895625918835829316e-01,-3.305119864599208035e-01,-1.701291784795071704e+00,2.956979882466178378e+00,2.974498348178705731e-01
1.024523723887644372e-01,-4.502574001284964100e-01,-4.885523338090284606e-01,-2.669377281467233409e-01,-5.036544018073190188e-01,6.153067739760642585e-01,-4.132133591844901477e-01,3.438384843067597840e-01,3.054079769484586704e-01,1.001127587019088189e-01,3.417111613273001586e-02,-6.239205517985008109e-01,-4.917414269100760515e-01,-2.691451999296651243e-01,-2.172813748584974669e-01,5.776734505626861527e-01,-5.632673686358306148e-02,-2.320648164260899760e-01,3.848146978881035185e-01,-5.023355166376052700e-02,-7.021013060093451996e-02,-1.241021042437667893e-01,-3.709279797088358976e-01,1.533918294449078679e-01,-2.542944181748829080e-01,1.820329822773994188e-01,1.019114923590371147e+00,3.210358032577680099e-02,-2.448571294033239087e-01,-5.687135685683506470e-01
8.689047675496740508e-01,7.773368822543621492e-01,-2.249579775374477564e-01,2.541529976908962207e-01,-5.924925306045409901e-01,1.072559922594843312e-01,-1.635411362405920221e-01,7.677852775825534659e-02,5.524053517759506260e-01,1.039769765458721018e+00,-1.981832779188993920e-01,-3.933589469300455832e-01,-1.506013268284912832e-02,1.341544325478823074e+00,-7.770738447402952831e-01,-7.794409796157469872e-01,-7.943088830188308469e-01,1.378231741978137304e-01,-4.243514231679920701e-01,4.821392386637724514e-01,3.731728107928394267e-01,-3.458971720791708671e-01,7.782216694850299099e-01,-1.073372040950087009e-01,6.775727596983408541e-01,-6.167200007832435854e-02,1.145705661580268986e+00,-6.672249820042871482e-01,-4.429818906714986237e-01,1.349759483039848773e-01
-3.161719062530010671e-01,-7.437009829599505739e-01,8.342944423604280457e-01,8.183084804348592645e-01,-5.617550329307799961e-01,-8.535830170284943730e-01,8.984107571704647022e-01,-1.258421860093778433e+00,-7.636930532667400850e-01,1.459819480875154785e+00,2.204106358518129749e-01,8.165782708762274744e-01,-1.156448511767970005e-01,3.915827262904823802e-02,9.158358904103175435e-01,5.054172957126068511e-01,-3.627829585091332243e-01,8.571844753504243020e-02,-7.471456203839972332e-01,8.195888224064638017e-01,-1.201524005274074852e-01,-4.404297824408301976e-01,-1.081127105443428077e-01,-1.371367686574581635e+00,1.775111746001665658e+00,-6.478815095119422329e-01,-1.554797056212603668e+00,1.411809545287611600e+00,1.186741041622787263e+00,-2.232075048802606987e-01
2.897119813031700519e-01,-1.268965341341129704e+00,6.764081898460349018e-01,-1.329146476059083870e+00,-1.310792307293995762e+00,-2.971304298599168892e-01,5.587951509221111834e-01,-2.863533795529518700e-01,2.799344779356631174e-01,-1.292045680573055133e+00,-2.648453436171480657e-01,5.174183549251099024e-02,7.008301516620947247e-01,-3.340081972663297982e-01,-1.548467108393549507e+00,2.245447295828231216e+00,-3.242269718013660595e-01,1.516360565209422251e-01,-4.803536548523875127e-01,4.146622271715366126e-01,9.357818662622011674e-01,-2.058571857992909093e-01,-5.700019502704620766e-01,1.824187213872382252e+00,4.578372474929425229e-01,6.543800428999976271e-01,-8.232791288200691504e-01,-8.096316319511574419e-03,-1.797115355393436864e-01,2.078905124174051378e-01
-1.734949776972156688e-01,4.943555691047912121e-02,8.404491807648381552e-02,2.567619497939259698e-01,4.227941465881910887e-01,-2.364695196229262691e-02,8.529894956990062838e-01,-8.820083654935906292e-02,7.954390203564504214e-01,-7.723493417731186472e-01,7.759776318166718978e-01,-1.498214385762393741e+00,-8.607435583392443190e-01,9.940291005171392191e-02,-3.255542122009271733e-01,-1.601844963603053840e+00,-9.465756021231781503e-01,1.058962210124655856e+00,7.978523092403674299e-01,-3.744247264972786482e-01,1.193916173555568117e+00,1.027424949971377510e-01,2.630998777899276608e-01,-1.607473745546336708e-01,-1.568558918866947427e-01,3.993069076622805524e-01,-1.345561658218143442e-01,-1.620235180003068431e-01,-9.989242527206880773e-01,7.599101410684078184e-01
4.239970093791333716e-01,-3.112278662493078496e+00,6.706126161146689357e-01,-1.362232527897791812e+00,6.665165818588901780e-01,-4.413846344340262018e-01,1.248392196398747878e+00,4.367551386133234348e-01,-1.585800043653768254e+00,-3.284263148210033734e+00,2.558125874343747164e+00,-4.116872170567133615e+00,1.048491384219662592e+00,-6.281476634383207358e-01,4.497718494020372382e-01,1.136288338139468834e+00,1.677101713981559605e+00,1.314029032685086085e+00,7.892896389292241022e-01,1.318871731735948849e-01,2.493889737772378989e+00,-5.019786837554557346e-01,1.356059790917910624e+00,6.617611705944316247e-01,-1.978278473885478062e-01,1.156174462664245839e+00,2.150933814204346317e-01,-7.477830221292914858e-01,3.138243837179367501e-01,-2.388976642767369485e-01
7.125499348129361588e-01,1.688611344666831882e-01,1.467230004197387500e-02,3.686655117017018785e-02,1.608760294621175424e-01,1.796957581771111145e-01,6.844071857183096075e-01,-2.365739439460221583e-01,-1.225269973293168814e-02,2.308072729102959020e-01,-2.301637477057978665e-01,-1.884560377554500843e-01,-9.367377887316342966e-02,1.643569052270042186e-01,5.691757531847499996e-01,1.960006489022152534e-02,1.395725897793230474e-01,4.914113705269751442e-01,-1.708474051109734049e-01,1.905998213376944306e-01,-2.644776599419684238e-01,-1.996815710291884871e-01,-1.363904750021199819e-01,-1.164048525726493422e+00,-3.516110085503839633e-01,1.067232412906027994e+00,1.828302303769224757e-02,5.007448425562670558e-01,6.004542353912823982e-01,6.696954317477363805e-01
-3.889136024766579602e+00,1.780430831704992833e+00,2.030194290701753612e+00,2.098540575722457113e+00,2.607502206796097788e+00,4.498394426918539968e-01,-1.025154055003094505e-01,1.747302419554071506e-01,1.008577516806069330e+00,3.277220107559633000e-01,-2.918193612701965201e+00,-5.805226820581570468e-01,-1.258375884745991158e+00,1.919907054215665099e+00,-4.120447766268102718e+00,3.534283241215319810e-02,1.284080262350826063e+00,3.812063465249902805e+00,-1.959746490237526118e+00,1.693165554231161607e-01,1.782865976745176440e+00,-1.807249953947801746e+00,-1.987516076729516579e+00,-2.895324481666047833e-02,3.624526448412036750e+00,-4.988690900550461077e-02,1.589525227338318691e+00,-3.567096567539252971e-01,-9.281092344523501625e-01,-7.002652371558857336e-01
5.041401072364915664e-02,-2.732490357017134941e-01,1.335417574404134555e+00,4.479065425941107792e-01,-9.274062642382555621e-01,-4.393765181908744766e-01,8.389702900696484056e-01,-1.516583252211395616e-01,-1.049655190433102625e+00,-7.446921045686820222e-03,1.061022763276779912e+00,2.799831629703989910e-01,3.000860624510643393e-01,3.961911249927435041e-01,2.254214872205416442e-01,4.032000429414903109e-01,1.196259129685939948e+00,-5.769852006351462448e-01,-6.085604977812795191e-01,6.201436665548944877e-02,9.642193459218526552e-01,-3.063325862909304087e-01,2.256875725235384655e-01,8.676469368234887014e-01,1.957736195678333804e-02,-9.780856285683077189e-01,4.715738119298152897e-01,-1.907256983427012553e-01,-2.717043057035524178e-01,4.738047478151251601e-01
-2.208698948863604627e+00,-1.315804334845520840e+00,3.859528855136352132e-01,-7.147342508187115584e-01,2.373642049384583341e+00,6.018543991242185642e-01,6.972962434526425168e-01,5.962696449928097664e-01,6.845445162260783700e-01,1.207869810716125647e+00,6.408364319952890575e-01,-1.463730510511106753e-01,2.755452615074014955e-01,-2.050317139136957345e-01,1.542423436021928551e-01,8.474884738719872246e-01,9.501189957247808959e-02,5.146192734829423410e-01,6.717764713242632135e-01,-5.895129469251457754e-01,-7.125293398388201638e-01,3.604327262871203086e-01,-2.770665677373792546e-01,-1.952238680077204303e-01,-1.462662697461135419e+00,2.085710607164195374e-01,1.889037943175829293e+00,-4.037326409798043803e-01,-4.605126719255673851e-01,-2.378787922072827243e-01
-1.675292844728484498e+00,-3.683353464855806614e+00,9.466379412992162456e-02,-6.364295982708769728e-01,2.427300759179793488e+00,-2.242535613763855018e+00,-1.045107442429958011e+00,-1.367908696742741403e+00,3.112511720736312049e-02,-4.138511551877995132e+00,-4.572975539191013183e-01,3.169863370574832029e+00,-4.532404033867196702e+00,1.238630176956661666e+00,-2.678530794685527017e+00,-8.852944250389541025e+00,-3.200229371657786759e-01,-7.685249908549118825e-01,-1.428511589767728296e+00,-6.196449588105702233e+00,5.264362766148336981e+00,-6.727787397125987390e+00,7.401480832692175049e+00,2.256575712135124867e+00,-6.874726561876349784e-01,-1.092439420298316755e+00,-3.435860068432821990e+00,9.623885789738023888e+00,-5.793118105180111499e+00,-2.639668524022228624e+00
1.101939182241422205e-01,4.036526202154662735e-01,-1.628876324173838208e+00,-5.839761334089814682e-01,1.014597667009593085e+00,9.365271195034058360e-01,-4.431469731379057975e-01,1.010863777947978104e+00,3.698647594570702024e-01,1.372203284053089833e-01,-1.522382053880199981e+00,-7.319741157787054697e-02,3.017609765298768787e-01,3.124737387695668556e-01,-1.030896295678944252e+00,-2.005746957581597545e-01,2.374670896675222131e+00,-8.538888245555509293e-01,-8.908462746243205332e-01,3.271873091236989217e-01,2.055762611026206443e-01,-8.220588168362490400e-01,-4.432154430695680603e+00,-2.605208916846359912e-01,1.275978596142301136e+00,-3.606486482738037180e-01,-2.773378651813393603e+00,2.643075215271589062e+00,7.155801985713041713e-01,3.398613189553636449e-01
6.016489988981585935e-01,8.508416370289337838e-01,-1.410327982396504032e+00,2.480312937803590967e-01,9.653431811395907225e-01,3.881585706897976440e-01,-3.357732158803783395e-01,7.303666922588113453e-01,-3.235470488147244028e-01,3.664672288984378024e-01,9.949281387800262832e-01,-5.210993663824221578e-01,-3.097062060954998697e-01,-6.368165177457136839e-01,-6.934998365543115773e-02,-9.094307008551572469e-04,-7.573930637311730718e-02,6.232275760249650354e-01,-2.829479581477108985e-01,6.088276444909387353e-01,-4.667233935188829785e-01,5.644703669101118759e-01,9.898727831709490388e-02,-3.040691937157966040e-01,-6.865156900430834375e-01,-5.792636007072261561e-01,-1.083967688272239771e+00,-1.098615243505876693e+00,-1.591515624909745352e-01,2.440639398778593205e-01
3.017085991744637985e-01,2.276676985938144993e-01,-1.140180888440490703e+00,6.416399286174988559e-01,1.260678822372337249e-01,-7.663747082204516725e-02,-2.370255832514389649e-01,-4.825371963918357460e-02,5.084017032303060901e-01,-5.490503530160706358e-01,4.184646028263580564e-01,9.442644370360725459e-01,3.853777767913790231e-01,-1.488453277355241133e-01,2.750077608578496147e-01,4.838686442493536077e-01,-2.207725533891447545e-01,1.391072680436547804e-01,-6.264779636549121407e-03,8.466644135402714988e-02,4.044885139739406443e-01,4.745435990487040234e-01,5.366510531960975161e-01,-3.535568317704974595e-01,-4.048448334766972523e-01,-2.297038751208064777e-01,-1.946402729032626067e-01,2.978004423888613861e-02,1.796714454365228308e-01,2.167584142094425639e-02
-2.290960994981144250e+00,-4.521716970928664134e-04,-2.877822016631515822e+00,1.672565400261802449e+00,1.825769075514773077e+00,8.254203069340937393e-01,-2.426032207325102275e-01,-2.317101910733126324e+00,-2.743054932269717749e+00,-3.549298641063356019e+00,2.786403957534021814e+00,-3.952717072185538250e+00,-5.407034183166817970e-02,-4.729697353005454907e+00,3.686230975222374862e-01,1.632080295107308121e+00,-1.746430285966926510e+00,9.965610973763049385e-01,-4.935638253785197271e-01,9.838094297033000979e-01,2.955089545431798248e-01,-2.357025187609090633e+00,1.011195610380453136e+00,1.892598187448970778e-02,-8.695886316286354223e-01,-1.560990149952363515e+00,1.210233848806493206e+00,2.646764915592195955e+00,1.085347891005401744e+00,-1.994300656420342932e+00
1.418903696424966554e-01,-6.764571534291928812e-01,8.067030996714522617e-01,1.921441278956887225e-02,4.011638174183442818e-01,2.386627902487464467e-02,-2.803999591126348778e-01,1.105851925530034890e-01,-1.611414404565875980e-01,5.557510111844240486e-01,5.758930373535560143e-01,4.996924120561417326e-01,1.828820671492609740e-01,-4.614020150035224588e-01,2.570900899057237954e-01,-6.320518756795621140e-01,1.918297781549686484e-02,-4.192511372415697046e-01,5.942182035352601144e-01,1.828773678990926318e-03,3.865654832014769338e-01,-3.467805300244152789e-01,-5.245553189827375506e-01,5.802005462984443085e-01,4.825875876350373406e-01,2.493015563120504208e-01,5.655024300929532011e-01,-2.918214822711189677e-02,-3.107147158456341485e-01,-5.612276266095311827e-01
3.252106938702680611e-02,7.018285940175514326e-02,1.472655696870835695e-01,-1.261438086943693082e-01,2.430894500984808471e-01,1.219045869870467369e+00,4.819286275012727994e-01,6.717368682073220354e-01,1.115026821319274192e-01,3.195895553572750125e-01,5.692175597833855072e-01,3.569321680708816835e-01,-5.833516547860574386e-01,1.673800085488085301e-02,-7.512687245756365095e-02,-7.055824766988743058e-01,3.351061459051424274e-01,-7.008808302532371082e-02,1.933252155375649595e-01,6.923994412352229774e-03,-7.318798396511636550e-01,-6.105649514805336908e-01,2.975173983309077341e-01,7.375401566919315144e-01,-5.477595296180276518e-01,7.230944284707958580e-01,-5.447304569308458744e-01,-1.177280197930690719e-01,2.340636019798044143e-01,6.726912735488232986e-01
2.503683392199694824e-01,8.242569281529739111e-01,-1.121885412551256733e-01,-4.665413978416317886e-01,-6.325438476330216275e-01,-8.359581291054803132e-02,3.055206522826730553e-01,-1.601558886035673035e-01,-5.772898497109504173e-02,-7.030727110488752540e-01,4.201211744089031197e-01,7.679618538859074584e-02,-1.162791588303697665e+00,8.662617033023953250e-02,-3.938195639345283827e-01,-3.602834360713355055e-01,4.886714601470227848e-01,-9.289716323878717541e-02,-1.511969191319959271e-01,-8.417048242530426883e-02,-7.719018740600076811e-02,1.267206952391539021e+00,-8.062135204177703907e-01,2.911181301688168244e-01,1.048370830084075223e-01,5.135592201272253243e-01,5.311390735141654496e-01,-5.333532258531551440e-01,5.235223519391013491e-01,-2.221583647142872098e-01
-1.547135252593141885e+00,-7.869831401345550592e-01,-1.964019219903777591e+00,5.297416492449575909e-01,-1.217931514226064937e+00,-1.537722681391850699e-01,1.935896470247673973e+00,1.430344995087239113e+00,2.053814697332560779e-02,9.892717417167675720e-01,-4.312702365815029304e-01,-1.673154752842138882e+00,-6.558158897723657121e-01,1.034366471022529543e+00,-1.540276230953178116e+00,-6.655653434134375379e-01,7.509024865621005684e-01,5.162818869086033269e-02,7.229797283155648957e-01,2.921392996513452398e-02,1.956249494677440914e+00,7.819580569529817338e-02,-6.165598017086998395e-02,-2.035357594851331609e+00,5.948194087617297149e-02,6.462328182186005687e-01,-2.325551944428945472e-02,-7.650492664729054981e-01,9.554911734262327982e-02,4.611528025771847727e-01
-3.687690155044756946e+00,-2.014397409839163711e-01,-9.969137571783182050e-02,-1.924138226054923351e+00,2.363077009748761892e+00,1.086876216222154752e-02,-2.442337567034485790e+00,2.375920806778019312e+00,5.104336111204021975e-01,7.682179816992639187e-01,3.238849749296234815e-01,-5.100126971206047077e-01,-1.892081736149565652e+00,5.891373320691727367e-01,-9.075081694480572336e-01,-2.091032073522064660e+00,-3.774744344927613571e-01,-3.372269016015899457e+00,2.546850241638239254e+00,4.185168610746525242e-01,-2.415571177980615214e-01,3.201344334883018394e+00,6.531343015463522139e-01,5.747424030341284906e-01,3.773399817752139396e-01,6.124443321478317825e-01,5.964169209449833309e-01,-1.246656578023624062e+00,9.540348655752572959e-02,-2.079974168629393994e+00
2.110702258328614189e-01,1.256273198938485658e-01,6.099074100747873262e-01,1.134642823410552358e-02,-7.875364522541037360e-01,-1.002325612438660363e-01,-8.194813387893146173e-01,-1.404580724333282515e-01,-1.152472266653588928e+00,7.481123427548703742e-01,-4.205312112221573084e-01,5.138213153417484635e-01,-3.262541451834969353e-01,2.081043841372769709e-01,2.457955191683552920e-01,5.040324372444133783e-01,-3.001510757184563394e-01,2.967226560819165027e-01,4.720817740139494623e-01,-3.086262916277529578e-01,-5.526414326424604617e-01,1.068814748133739001e-01,5.202303502875661456e-01,1.555099262237152336e-01,9.931081820075142730e-01,-5.374022900821823212e-02,1.367618404405715471e-01,2.084920926967745447e-01,4.044408711264926848e-01,3.816843841500948131e-01
-1.659007822559605272e-01,-1.581181665129282043e+00,1.850930525922020176e-01,-4.729862197257625134e+00,1.650052917608371694e-02,-4.167626572381916361e+00,5.419965806797583108e-01,-6.418126516567824957e+00,-1.618460037283937225e-01,-1.352265286890323326e+00,-2.248675007924661184e-01,1.491549259954138007e+00,1.163126506963851670e+00,2.525919309468928731e+00,-4.365247674310617221e+00,7.433951648754888453e-01,-8.533476089684217669e+00,1.887528260447322026e+00,-2.548954874981658403e+00,4.344085901988015586e+00,3.645441658441689547e+00,4.214731283310542587e+00,1.301906905687546523e+00,2.530714323850328018e+00,3.666503132013007704e+00,-3.208377382580691162e+00,-9.791974339670651561e-01,7.635772230817126915e-02,-1.062274232329524448e+00,4.247300886682914722e+00
4.571562571432740557e-02,2.030642609896238682e+00,3.435341941909419994e+00,1.542863239057432612e-01,-2.686527646629666588e+00,4.314102662188150639e-01,-1.266097241924762695e+00,-4.717214926974090616e+00,-6.425960429973692101e+00,8.601002502341730249e-01,-6.319683530171535502e+00,2.069784544074056765e+00,-3.890418093791403908e+00,5.728773332359156534e+00,5.279716626595390316e+00,1.218054660429312541e+00,-1.145333938820461528e+00,-4.767461932463552543e+00,-5.098547610813146669e-01,1.267056400993603615e+00,-3.528637367410600412e+00,-2.403493400653217815e+00,5.296386858917430551e+00,5.839452741078537956e-01,-4.611493292513703657e-01,2.654307969414393842e+00,1.572449554384496739e+00,-2.247662937006204231e+00,4.006485349972472854e+00,2.355868885144122959e+00
6.368044773693278815e-01,-6.037346942097167046e-01,-5.426750253848223737e-01,-2.830030154132929243e-01,-1.435107125626635706e-02,-1.066873434607912730e+00,9.948016470200519157e-01,2.772298530396019589e-01,2.002685947942912104e-01,-1.038806187381255547e-01,3.287681583555814302e-01,6.033656897988270984e-01,-2.886817450612928493e-01,-6.018314220077300991e-01,-8.038872392840052949e-01,-6.400729063687814469e-01,-4.555239996566409072e-02,-3.582189226075172539e-01,2.196206876643461980e-01,2.636668872281176523e-01,-4.874832580890759437e-01,3.039128550652028249e-01,-3.356800970135935622e-03,5.804234152068128011e-02,4.675358721711433962e-01,4.333651415799437134e-01,4.117870706583913742e-01,-1.486495751860723302e-01,-5.004738844188120206e-01,-3.438757158387337198e-01
3.921637559908490722e-01,3.287798010764265144e-01,-3.125881886510656571e+00,-7.098544917224138828e-01,1.466546543872923325e-01,-2.421539320195317924e+00,-1.397470368941486685e+00,1.936623780135982298e-01,-7.195336126099407537e-01,-1.950515688544484538e+00,2.592862274418052504e+00,7.844094034044519770e-01,3.350180066373636967e-01,1.296815195473664861e+00,1.224967399379773836e+00,-2.198210959488294258e-01,-1.131735717301865840e+00,-1.536277167623499862e-01,6.659620191145959600e-01,1.148621403844084066e+00,9.805182022480358750e-01,1.994204776677684365e-01,-3.077504969845409333e-01,1.862991360261794016e+00,1.004395960795967241e-01,-3.187042427019785573e-01,-3.185447582701464997e-01,4.678684787998894090e-01,-3.711047048960881556e-01,-2.802197202653833319e-01
